StudentID,Name,Age,Electronics,Programming,Database,DataScience,Mathematics,DSA
4867,Student_4867,24,72,75,59,68,81,55
4868,Student_4868,24,89,94,60,64,65,90
4869,Student_4869,21,43,89,48,85,44,71
4870,Student_4870,20,65,69,57,99,55,40
4871,Student_4871,23,99,61,58,88,40,89
4872,Student_4872,24,64,82,82,42,94,63
4873,Student_4873,21,96,88,72,45,78,43
4874,Student_4874,18,57,99,81,58,63,42
4875,Student_4875,24,52,53,91,87,74,88
4876,Student_4876,19,71,44,69,55,55,89
4877,Student_4877,25,77,88,56,96,40,68
4878,Student_4878,20,56,67,51,97,92,100
4879,Student_4879,23,40,67,92,67,67,98
4880,Student_4880,19,52,63,87,62,64,46
4881,Student_4881,25,57,47,65,65,90,85
4882,Student_4882,20,50,52,49,82,66,51
4883,Student_4883,20,72,99,71,58,44,65
4884,Student_4884,23,47,66,95,47,82,85
4885,Student_4885,24,63,80,65,48,85,81
4886,Student_4886,25,75,86,48,72,61,67
4887,Student_4887,23,99,87,91,84,88,52
4888,Student_4888,21,96,50,44,93,52,47
4889,Student_4889,21,67,100,99,80,90,46
4890,Student_4890,19,77,68,66,87,89,64
4891,Student_4891,18,75,48,73,60,60,52
4892,Student_4892,25,100,84,69,99,77,86
4893,Student_4893,23,63,62,71,80,44,54
4894,Student_4894,25,93,69,50,85,80,70
4895,Student_4895,19,56,95,45,81,76,77
4896,Student_4896,19,95,66,75,59,93,77
4897,Student_4897,21,67,50,74,77,94,64
4898,Student_4898,24,54,54,56,79,50,65
4899,Student_4899,22,91,92,65,90,46,65
4900,Student_4900,22,67,41,51,88,89,95
4901,Student_4901,23,71,75,82,50,50,87
4902,Student_4902,22,61,64,53,99,96,98
4903,Student_4903,20,71,87,54,51,57,61
4904,Student_4904,23,70,73,96,44,77,40
4905,Student_4905,24,77,70,66,79,86,45
4906,Student_4906,23,89,67,53,46,96,82
4907,Student_4907,25,54,100,80,40,86,84
4908,Student_4908,19,93,40,65,67,85,68
4909,Student_4909,19,88,88,51,97,90,78
4910,Student_4910,20,79,45,82,77,89,61
4911,Student_4911,19,56,81,48,92,48,79
4912,Student_4912,19,79,49,48,86,42,91
4913,Student_4913,21,79,94,48,58,75,57
4914,Student_4914,21,71,74,91,73,96,56
4915,Student_4915,24,49,57,48,79,40,74
4916,Student_4916,18,60,58,93,76,88,66
4917,Student_4917,18,58,81,48,82,63,98
4918,Student_4918,23,50,84,45,58,47,63
4919,Student_4919,21,72,89,75,58,80,90
4920,Student_4920,23,78,89,99,89,67,53
4921,Student_4921,19,68,65,58,93,40,63
4922,Student_4922,18,51,93,82,45,74,89
4923,Student_4923,22,87,96,47,68,82,65
4924,Student_4924,25,100,53,54,94,64,45
4925,Student_4925,25,50,69,84,77,53,86
4926,Student_4926,20,58,54,44,52,53,40
4927,Student_4927,25,93,54,79,51,66,98
4928,Student_4928,19,47,42,80,41,67,68
4929,Student_4929,25,40,63,61,40,45,82
4930,Student_4930,20,77,83,68,55,93,76
4931,Student_4931,23,56,63,63,90,90,99
4932,Student_4932,21,94,99,77,96,84,73
4933,Student_4933,18,63,79,78,81,86,100
4934,Student_4934,23,79,85,76,82,99,77
4935,Student_4935,20,96,68,97,49,52,66
4936,Student_4936,20,62,74,59,41,46,80
4937,Student_4937,20,62,42,58,52,56,60
4938,Student_4938,23,82,84,68,71,98,52
4939,Student_4939,25,79,92,72,63,66,47
4940,Student_4940,24,62,63,58,53,57,90
4941,Student_4941,22,99,46,68,76,99,80
4942,Student_4942,25,53,99,93,51,52,64
4943,Student_4943,21,68,43,48,44,53,92
4944,Student_4944,18,84,92,49,43,63,72
4945,Student_4945,19,84,91,70,71,44,84
4946,Student_4946,21,40,97,82,41,50,65
4947,Student_4947,22,81,59,41,98,100,41
4948,Student_4948,21,62,96,59,75,81,58
4949,Student_4949,20,95,86,92,45,85,62
4950,Student_4950,22,60,51,96,52,40,88
4951,Student_4951,24,82,98,54,77,72,49
4952,Student_4952,22,62,48,77,97,45,82
4953,Student_4953,25,68,45,76,50,56,46
4954,Student_4954,20,59,92,60,79,85,97
4955,Student_4955,18,56,46,44,76,56,78
4956,Student_4956,25,42,59,78,80,98,59
4957,Student_4957,24,98,61,51,43,53,84
4958,Student_4958,18,44,69,91,86,76,66
4959,Student_4959,25,54,88,62,54,43,88
4960,Student_4960,22,59,51,85,40,57,56
4961,Student_4961,20,72,48,96,64,78,46
4962,Student_4962,22,81,58,50,45,71,56
4963,Student_4963,19,87,81,54,81,48,75
4964,Student_4964,23,44,72,52,65,59,95
4965,Student_4965,24,60,77,86,44,68,60
4966,Student_4966,18,50,65,70,62,79,73
4967,Student_4967,18,68,79,84,89,51,58
4968,Student_4968,24,51,58,88,94,61,49
4969,Student_4969,20,55,100,70,44,56,50
4970,Student_4970,19,66,48,50,67,91,61
4971,Student_4971,22,42,73,50,78,89,96
4972,Student_4972,18,93,54,68,70,67,41
4973,Student_4973,22,41,49,86,61,59,52
4974,Student_4974,20,89,94,79,41,89,48
4975,Student_4975,25,58,85,64,83,43,50
4976,Student_4976,24,95,82,43,91,91,55
4977,Student_4977,20,75,70,49,82,85,93
4978,Student_4978,19,73,74,40,42,55,56
4979,Student_4979,21,94,61,97,46,62,80
4980,Student_4980,23,48,68,72,43,47,69
4981,Student_4981,21,46,93,77,83,58,64
4982,Student_4982,21,98,69,92,95,55,72
4983,Student_4983,18,51,83,87,85,42,76
4984,Student_4984,22,46,75,60,80,99,67
4985,Student_4985,18,74,74,50,40,55,40
4986,Student_4986,24,98,68,93,88,51,79
4987,Student_4987,21,45,78,69,67,60,64
4988,Student_4988,19,61,64,75,97,63,97
4989,Student_4989,19,98,88,70,52,91,84
4990,Student_4990,20,63,42,78,58,82,62
4991,Student_4991,25,75,44,92,78,43,53
4992,Student_4992,23,76,64,67,41,56,100
4993,Student_4993,24,44,51,67,63,57,67
4994,Student_4994,24,94,52,49,57,55,88
4995,Student_4995,23,88,56,63,93,41,56
4996,Student_4996,19,66,98,54,93,45,87
4997,Student_4997,23,57,63,96,43,65,49
4998,Student_4998,23,83,47,51,93,58,63
4999,Student_4999,20,76,74,42,59,53,73
5000,Student_5000,22,52,58,82,46,98,92
5001,Student_5001,20,82,66,42,70,98,62
5002,Student_5002,21,87,81,41,66,89,56
5003,Student_5003,19,44,77,67,99,70,90
5004,Student_5004,20,95,49,49,89,100,81
5005,Student_5005,20,72,99,62,85,65,75
5006,Student_5006,20,52,100,76,81,76,92
5007,Student_5007,21,44,53,84,97,90,47
5008,Student_5008,18,77,72,44,76,52,45
5009,Student_5009,23,79,59,58,90,89,96
5010,Student_5010,25,63,48,92,49,63,100
5011,Student_5011,22,66,61,99,96,67,41
5012,Student_5012,20,86,61,88,57,83,98
5013,Student_5013,25,44,84,45,93,96,87
5014,Student_5014,19,57,76,63,87,41,81
5015,Student_5015,22,63,47,69,58,75,50
5016,Student_5016,22,84,96,54,87,67,45
5017,Student_5017,25,46,72,78,71,91,85
5018,Student_5018,22,78,50,64,52,50,74
5019,Student_5019,25,46,50,40,90,54,93
5020,Student_5020,24,85,96,58,71,42,47
5021,Student_5021,23,85,44,74,80,56,78
5022,Student_5022,23,90,52,98,70,61,65
5023,Student_5023,18,75,45,53,64,67,88
5024,Student_5024,23,100,66,67,94,80,94
5025,Student_5025,20,86,68,50,97,79,62
5026,Student_5026,23,48,78,66,89,77,62
5027,Student_5027,25,44,41,43,78,99,79
5028,Student_5028,21,85,62,58,64,56,52
5029,Student_5029,19,99,88,90,82,66,41
5030,Student_5030,24,49,61,47,90,42,64
5031,Student_5031,19,76,68,92,98,77,60
5032,Student_5032,18,44,80,42,54,52,79
5033,Student_5033,20,49,43,100,86,80,93
5034,Student_5034,22,73,100,53,42,74,79
5035,Student_5035,19,86,79,46,64,76,84
5036,Student_5036,25,99,61,75,96,67,48
5037,Student_5037,19,94,60,69,81,53,61
5038,Student_5038,18,87,41,58,63,98,48
5039,Student_5039,25,99,78,55,40,90,60
5040,Student_5040,19,81,72,84,66,70,84
5041,Student_5041,22,64,95,40,86,52,70
5042,Student_5042,21,57,51,68,45,44,64
5043,Student_5043,25,53,53,72,73,83,63
5044,Student_5044,23,62,86,41,74,80,69
5045,Student_5045,24,89,46,49,77,42,68
5046,Student_5046,22,73,63,47,99,49,47
5047,Student_5047,25,99,42,68,93,81,82
5048,Student_5048,19,82,53,66,60,88,72
5049,Student_5049,24,91,93,45,42,85,89
5050,Student_5050,21,80,43,40,81,98,89
5051,Student_5051,25,61,96,49,57,40,73
5052,Student_5052,20,55,64,50,100,72,66
5053,Student_5053,23,46,97,86,78,51,65
5054,Student_5054,20,48,46,87,42,65,75
5055,Student_5055,20,77,71,43,53,46,48
5056,Student_5056,20,100,74,53,77,86,48
5057,Student_5057,19,46,84,82,48,80,50
5058,Student_5058,20,55,96,68,65,100,76
5059,Student_5059,24,43,52,64,40,57,55
5060,Student_5060,19,71,84,51,81,74,78
5061,Student_5061,25,40,100,44,67,91,93
5062,Student_5062,19,50,94,93,99,76,42
5063,Student_5063,22,53,84,46,70,53,78
5064,Student_5064,25,71,78,69,94,95,49
5065,Student_5065,24,74,63,90,78,61,88
5066,Student_5066,18,70,68,60,63,61,75
5067,Student_5067,20,65,93,95,88,49,56
5068,Student_5068,25,43,73,94,74,44,81
5069,Student_5069,22,76,91,72,81,69,61
5070,Student_5070,23,68,76,86,54,97,72
5071,Student_5071,20,92,66,58,64,92,73
5072,Student_5072,24,76,88,55,93,88,78
5073,Student_5073,18,91,92,90,76,93,77
5074,Student_5074,21,76,85,72,70,100,46
5075,Student_5075,20,52,93,42,64,98,59
5076,Student_5076,20,45,68,62,100,67,61
5077,Student_5077,21,90,58,91,70,88,64
5078,Student_5078,22,64,62,80,97,91,72
5079,Student_5079,19,53,84,46,91,74,56
5080,Student_5080,20,91,76,45,48,46,56
5081,Student_5081,18,98,90,53,57,88,50
5082,Student_5082,21,71,86,81,40,70,80
5083,Student_5083,18,87,43,61,43,50,78
5084,Student_5084,23,69,69,53,70,77,90
5085,Student_5085,24,83,80,78,74,47,100
5086,Student_5086,24,42,100,55,43,78,98
5087,Student_5087,25,65,84,75,47,67,82
5088,Student_5088,24,46,80,55,98,80,92
5089,Student_5089,25,55,53,48,65,43,87
5090,Student_5090,21,81,52,76,83,96,51
5091,Student_5091,19,74,83,71,83,41,95
5092,Student_5092,19,100,57,41,94,49,66
5093,Student_5093,24,54,62,57,69,94,89
5094,Student_5094,23,100,75,85,99,68,49
5095,Student_5095,19,85,61,64,83,68,98
5096,Student_5096,22,94,60,96,78,68,40
5097,Student_5097,22,52,48,83,51,56,83
5098,Student_5098,23,68,66,71,46,54,78
5099,Student_5099,18,84,53,84,48,75,44
5100,Student_5100,22,61,44,61,63,67,98
5101,Student_5101,22,49,88,92,61,50,80
5102,Student_5102,19,86,40,52,78,87,94
5103,Student_5103,23,93,73,75,69,49,44
5104,Student_5104,19,71,89,66,78,58,63
5105,Student_5105,18,59,80,60,54,73,90
5106,Student_5106,22,64,84,96,76,76,77
5107,Student_5107,23,48,79,99,59,82,63
5108,Student_5108,18,61,93,94,47,56,64
5109,Student_5109,19,67,91,84,100,84,95
5110,Student_5110,18,61,79,87,81,83,59
5111,Student_5111,19,85,91,97,53,76,65
5112,Student_5112,25,66,87,86,63,87,59
5113,Student_5113,20,61,67,70,69,66,53
5114,Student_5114,19,100,78,78,100,60,46
5115,Student_5115,23,59,60,74,75,48,89
5116,Student_5116,22,87,93,98,40,72,92
5117,Student_5117,24,79,64,91,93,78,40
5118,Student_5118,22,58,80,96,56,81,56
5119,Student_5119,23,52,90,96,50,88,75
5120,Student_5120,23,96,94,70,76,80,57
5121,Student_5121,22,92,91,43,40,42,100
5122,Student_5122,21,66,93,81,84,55,50
5123,Student_5123,22,71,94,67,84,84,99
5124,Student_5124,24,48,90,49,49,84,74
5125,Student_5125,25,69,42,95,60,83,79
5126,Student_5126,25,49,67,79,45,64,81
5127,Student_5127,24,55,79,72,62,57,77
5128,Student_5128,21,61,97,85,93,52,81
5129,Student_5129,18,48,79,70,88,59,55
5130,Student_5130,25,81,100,57,50,76,57
5131,Student_5131,20,59,78,71,88,49,78
5132,Student_5132,23,74,51,76,48,82,81
5133,Student_5133,19,100,72,61,89,75,69
5134,Student_5134,25,66,56,79,88,71,89
5135,Student_5135,18,44,89,97,48,57,93
5136,Student_5136,23,64,68,45,52,82,74
5137,Student_5137,25,42,82,63,49,80,92
5138,Student_5138,24,69,91,94,97,46,76
5139,Student_5139,18,62,99,66,81,69,87
5140,Student_5140,24,81,85,54,51,100,72
5141,Student_5141,21,90,65,71,91,89,42
5142,Student_5142,25,76,85,56,91,91,74
5143,Student_5143,19,62,67,42,86,50,81
5144,Student_5144,21,65,48,72,71,80,71
5145,Student_5145,21,63,72,58,75,68,58
5146,Student_5146,18,64,43,95,91,57,89
5147,Student_5147,25,81,98,43,82,55,100
5148,Student_5148,20,99,67,46,88,44,53
5149,Student_5149,19,60,70,61,49,98,73
5150,Student_5150,21,84,55,88,70,60,77
5151,Student_5151,21,66,57,88,59,68,91
5152,Student_5152,18,47,69,50,60,95,43
5153,Student_5153,21,89,50,50,44,59,75
5154,Student_5154,24,86,50,90,49,91,69
5155,Student_5155,23,66,62,80,51,88,95
5156,Student_5156,21,81,93,88,60,47,49
5157,Student_5157,18,90,88,74,74,45,45
5158,Student_5158,25,75,69,70,85,56,51
5159,Student_5159,21,49,99,46,68,82,44
5160,Student_5160,23,52,50,95,54,41,96
5161,Student_5161,23,46,41,72,94,68,81
5162,Student_5162,23,70,62,98,71,47,85
5163,Student_5163,19,62,90,77,93,97,89
5164,Student_5164,22,94,41,60,59,48,81
5165,Student_5165,22,41,100,55,41,100,71
5166,Student_5166,21,94,98,47,80,90,69
5167,Student_5167,19,82,91,42,59,40,55
5168,Student_5168,23,80,55,53,43,84,49
5169,Student_5169,19,82,55,72,94,90,54
5170,Student_5170,18,63,84,86,50,89,91
5171,Student_5171,19,76,57,86,93,83,48
5172,Student_5172,20,68,50,79,47,69,69
5173,Student_5173,21,97,56,75,58,90,60
5174,Student_5174,25,40,59,66,92,69,72
5175,Student_5175,21,53,60,65,60,80,63
5176,Student_5176,18,91,46,52,52,68,42
5177,Student_5177,18,92,67,43,73,87,81
5178,Student_5178,22,59,52,88,64,81,79
5179,Student_5179,22,67,64,44,88,70,92
5180,Student_5180,24,60,77,63,99,76,50
5181,Student_5181,22,61,85,74,72,43,74
5182,Student_5182,18,40,82,100,91,100,41
5183,Student_5183,20,80,63,82,52,88,84
5184,Student_5184,22,58,90,64,89,96,85
5185,Student_5185,18,87,100,69,69,87,81
5186,Student_5186,18,97,81,77,75,48,48
5187,Student_5187,23,58,60,51,46,94,46
5188,Student_5188,19,62,77,71,41,68,67
5189,Student_5189,21,77,89,43,100,85,63
5190,Student_5190,20,81,84,47,56,40,86
5191,Student_5191,20,64,62,40,79,49,44
5192,Student_5192,19,86,49,43,90,58,48
5193,Student_5193,19,57,47,90,49,82,48
5194,Student_5194,18,57,52,72,85,95,65
5195,Student_5195,19,75,43,75,82,82,77
5196,Student_5196,24,88,58,96,64,93,68
5197,Student_5197,25,84,84,95,46,100,98
5198,Student_5198,22,65,70,58,41,85,57
5199,Student_5199,24,93,90,53,64,56,43
5200,Student_5200,23,88,78,80,73,77,98
5201,Student_5201,23,66,54,46,68,75,81
5202,Student_5202,25,46,60,85,68,85,65
5203,Student_5203,19,93,49,47,85,87,94
5204,Student_5204,23,59,81,74,69,77,63
5205,Student_5205,23,92,40,50,57,60,80
5206,Student_5206,19,82,91,91,89,88,67
5207,Student_5207,25,66,52,53,42,96,58
5208,Student_5208,18,49,51,68,65,48,49
5209,Student_5209,24,93,70,72,90,90,89
5210,Student_5210,20,100,62,70,48,81,95
5211,Student_5211,21,55,57,91,100,87,96
5212,Student_5212,25,58,86,70,68,53,89
5213,Student_5213,20,85,40,85,55,48,90
5214,Student_5214,21,92,86,58,95,72,51
5215,Student_5215,20,48,81,92,69,50,89
5216,Student_5216,25,60,43,40,42,91,59
5217,Student_5217,18,55,67,61,64,85,79
5218,Student_5218,24,97,95,52,50,83,67
5219,Student_5219,18,86,48,47,48,44,64
5220,Student_5220,22,100,52,52,74,51,46
5221,Student_5221,22,75,42,49,54,74,58
5222,Student_5222,19,53,46,48,47,100,85
5223,Student_5223,20,64,96,49,99,96,57
5224,Student_5224,23,79,58,74,58,42,57
5225,Student_5225,18,99,52,51,72,62,78
5226,Student_5226,24,93,56,55,48,41,84
5227,Student_5227,22,100,43,62,70,97,41
5228,Student_5228,24,72,43,43,70,49,75
5229,Student_5229,23,40,66,50,68,58,56
5230,Student_5230,25,76,66,66,45,83,46
5231,Student_5231,19,69,63,59,43,47,91
5232,Student_5232,21,81,75,88,87,62,63
5233,Student_5233,21,74,96,66,58,94,100
5234,Student_5234,25,57,66,80,92,68,77
5235,Student_5235,18,77,73,89,78,62,50
5236,Student_5236,22,66,64,78,52,96,56
5237,Student_5237,20,65,51,50,81,93,57
5238,Student_5238,23,83,62,58,99,65,68
5239,Student_5239,19,90,97,46,80,52,90
5240,Student_5240,21,82,48,68,49,66,76
5241,Student_5241,19,69,53,82,44,82,98
5242,Student_5242,18,46,49,48,99,88,50
5243,Student_5243,19,47,59,81,85,96,68
5244,Student_5244,20,49,91,52,86,75,65
5245,Student_5245,24,97,97,99,64,91,70
5246,Student_5246,18,58,79,80,67,65,59
5247,Student_5247,21,60,98,61,77,67,53
5248,Student_5248,18,51,93,71,44,80,56
5249,Student_5249,18,77,82,63,42,49,71
5250,Student_5250,20,85,75,96,45,62,58
5251,Student_5251,18,72,71,40,80,91,70
5252,Student_5252,25,40,91,69,65,88,80
5253,Student_5253,18,50,58,40,73,54,64
5254,Student_5254,23,86,69,48,100,62,93
5255,Student_5255,18,53,42,98,67,50,76
5256,Student_5256,24,51,99,93,75,100,96
5257,Student_5257,20,100,47,60,59,75,61
5258,Student_5258,23,87,91,61,55,48,92
5259,Student_5259,19,91,86,43,40,59,49
5260,Student_5260,21,100,84,64,75,68,62
5261,Student_5261,21,98,67,74,87,94,60
5262,Student_5262,25,73,83,57,94,82,52
5263,Student_5263,20,50,69,72,68,85,89
5264,Student_5264,19,65,81,83,51,69,89
5265,Student_5265,20,83,80,75,77,43,56
5266,Student_5266,25,66,79,42,49,72,58
5267,Student_5267,25,91,91,72,72,49,95
5268,Student_5268,19,77,59,64,100,99,41
5269,Student_5269,23,50,62,60,54,73,47
5270,Student_5270,24,73,81,79,51,83,52
5271,Student_5271,24,75,57,77,84,81,84
5272,Student_5272,20,63,77,75,41,72,93
5273,Student_5273,21,66,68,97,53,87,64
5274,Student_5274,19,87,73,71,86,99,43
5275,Student_5275,19,87,66,92,47,100,49
5276,Student_5276,24,62,68,92,40,99,70
5277,Student_5277,19,81,85,82,59,94,76
5278,Student_5278,19,68,97,45,77,86,59
5279,Student_5279,23,45,68,63,55,44,80
5280,Student_5280,23,68,63,72,51,65,93
5281,Student_5281,19,99,58,75,91,79,92
5282,Student_5282,20,60,50,65,74,59,60
5283,Student_5283,18,94,47,93,63,69,64
5284,Student_5284,18,88,98,52,40,74,48
5285,Student_5285,21,76,81,73,74,94,79
5286,Student_5286,25,87,73,90,48,40,72
5287,Student_5287,22,67,45,57,55,94,81
5288,Student_5288,19,94,44,99,92,76,66
5289,Student_5289,19,61,77,100,88,98,67
5290,Student_5290,18,69,70,79,71,48,62
5291,Student_5291,19,52,82,46,57,79,95
5292,Student_5292,19,50,63,60,92,67,64
5293,Student_5293,24,78,59,92,61,75,100
5294,Student_5294,21,82,70,86,55,79,68
5295,Student_5295,22,59,89,98,69,56,90
5296,Student_5296,20,42,97,93,54,61,54
5297,Student_5297,22,57,90,92,50,85,53
5298,Student_5298,25,76,87,89,56,62,98
5299,Student_5299,20,53,42,50,96,83,92
5300,Student_5300,21,57,45,98,100,72,69
5301,Student_5301,21,97,80,62,54,50,98
5302,Student_5302,23,61,46,68,48,62,52
5303,Student_5303,24,95,46,98,49,100,74
5304,Student_5304,21,97,48,95,43,73,50
5305,Student_5305,25,83,50,53,86,92,49
5306,Student_5306,23,73,80,73,79,79,90
5307,Student_5307,24,98,82,47,41,66,79
5308,Student_5308,23,95,92,76,41,49,80
5309,Student_5309,22,52,47,82,80,49,84
5310,Student_5310,24,60,63,90,54,72,69
5311,Student_5311,24,86,45,53,99,61,86
5312,Student_5312,18,60,41,92,88,55,79
5313,Student_5313,20,50,49,44,78,86,100
5314,Student_5314,25,77,89,60,90,83,96
5315,Student_5315,20,97,84,57,90,66,74
5316,Student_5316,22,76,88,63,64,77,56
5317,Student_5317,18,62,81,52,93,72,86
5318,Student_5318,22,65,43,87,67,41,87
5319,Student_5319,18,79,82,61,55,83,46
5320,Student_5320,19,58,60,80,45,62,60
5321,Student_5321,18,79,46,48,61,84,97
5322,Student_5322,25,79,65,76,44,48,76
5323,Student_5323,19,54,98,96,63,52,98
5324,Student_5324,24,65,95,91,79,60,100
5325,Student_5325,23,86,87,97,79,42,90
5326,Student_5326,23,56,72,43,99,72,50
5327,Student_5327,24,80,66,47,56,87,100
5328,Student_5328,24,46,90,90,66,53,40
5329,Student_5329,23,49,72,90,80,53,81
5330,Student_5330,22,54,87,98,65,51,84
5331,Student_5331,23,85,53,40,60,78,69
5332,Student_5332,19,87,86,69,54,66,55
5333,Student_5333,21,42,94,43,52,70,85
5334,Student_5334,18,58,92,55,61,76,96
5335,Student_5335,18,97,43,54,93,89,57
5336,Student_5336,22,58,68,55,78,60,77
5337,Student_5337,24,73,87,94,100,41,49
5338,Student_5338,25,58,60,75,58,94,82
5339,Student_5339,23,72,85,95,47,45,62
5340,Student_5340,23,94,53,92,79,50,63
5341,Student_5341,18,68,51,42,53,95,54
5342,Student_5342,18,96,93,57,91,57,74
5343,Student_5343,22,41,59,52,53,76,87
5344,Student_5344,24,48,44,78,83,57,99
5345,Student_5345,19,64,65,96,60,54,57
5346,Student_5346,19,57,66,89,66,82,43
5347,Student_5347,24,61,76,70,57,75,41
5348,Student_5348,24,85,41,49,45,64,58
5349,Student_5349,21,50,73,86,46,95,55
5350,Student_5350,24,66,73,88,55,88,63
5351,Student_5351,18,74,87,46,75,46,88
5352,Student_5352,25,54,50,97,81,100,64
5353,Student_5353,19,54,79,60,51,100,87
5354,Student_5354,18,57,90,46,54,95,42
5355,Student_5355,21,69,91,84,72,42,97
5356,Student_5356,21,57,85,85,92,50,45
5357,Student_5357,23,75,43,67,96,53,74
5358,Student_5358,23,91,97,94,69,46,96
5359,Student_5359,21,84,48,86,63,46,99
5360,Student_5360,19,69,51,63,73,79,100
5361,Student_5361,18,93,97,47,70,71,62
5362,Student_5362,20,85,59,47,72,91,70
5363,Student_5363,25,78,43,73,45,51,45
5364,Student_5364,21,93,72,64,63,100,81
5365,Student_5365,21,86,55,86,85,49,42
5366,Student_5366,18,77,70,42,88,66,58
5367,Student_5367,20,80,78,66,69,56,63
5368,Student_5368,20,96,40,58,79,66,55
5369,Student_5369,24,75,40,40,40,56,69
5370,Student_5370,19,56,52,50,79,60,40
5371,Student_5371,18,72,69,49,83,63,63
5372,Student_5372,25,62,58,54,41,71,51
5373,Student_5373,23,43,99,61,96,54,67
5374,Student_5374,22,83,71,49,47,46,50
5375,Student_5375,20,93,68,70,82,63,63
5376,Student_5376,19,61,83,65,42,96,67
5377,Student_5377,24,61,75,73,60,100,76
5378,Student_5378,20,50,56,95,80,84,53
5379,Student_5379,21,83,94,43,44,92,48
5380,Student_5380,25,54,95,87,52,96,98
5381,Student_5381,23,97,94,60,51,76,65
5382,Student_5382,18,89,47,99,78,41,52
5383,Student_5383,18,76,98,96,95,77,50
5384,Student_5384,18,40,60,94,99,53,44
5385,Student_5385,22,84,68,65,82,62,60
5386,Student_5386,20,76,72,72,66,87,85
5387,Student_5387,25,95,75,56,93,80,55
5388,Student_5388,24,90,94,52,65,97,40
5389,Student_5389,18,53,95,86,66,57,51
5390,Student_5390,18,44,78,49,76,42,72
5391,Student_5391,22,67,98,63,94,55,100
5392,Student_5392,18,99,43,63,80,70,77
5393,Student_5393,24,72,55,80,94,52,75
5394,Student_5394,19,99,67,53,87,96,74
5395,Student_5395,19,53,98,48,72,67,48
5396,Student_5396,20,96,54,40,50,59,92
5397,Student_5397,19,89,82,98,54,63,81
5398,Student_5398,24,57,80,65,78,79,63
5399,Student_5399,22,50,80,69,43,70,84
5400,Student_5400,21,42,52,43,54,46,97
5401,Student_5401,25,61,43,67,73,91,52
5402,Student_5402,20,57,77,71,74,53,55
5403,Student_5403,19,48,47,56,94,76,58
5404,Student_5404,19,99,88,90,98,87,40
5405,Student_5405,22,62,96,78,43,69,56
5406,Student_5406,21,60,47,93,68,99,97
5407,Student_5407,21,64,85,62,45,40,95
5408,Student_5408,18,64,48,42,84,97,73
5409,Student_5409,22,43,84,40,99,71,100
5410,Student_5410,18,71,48,61,97,65,54
5411,Student_5411,19,87,72,77,53,61,40
5412,Student_5412,20,57,55,98,95,43,91
5413,Student_5413,23,87,43,73,75,87,98
5414,Student_5414,24,48,71,68,80,92,86
5415,Student_5415,25,82,88,95,76,74,59
5416,Student_5416,24,76,71,56,100,78,96
5417,Student_5417,22,46,41,83,98,57,84
5418,Student_5418,23,93,55,90,54,80,65
5419,Student_5419,23,81,100,67,57,78,61
5420,Student_5420,24,68,93,85,96,53,52
5421,Student_5421,23,88,66,97,87,67,59
5422,Student_5422,22,43,81,50,91,64,75
5423,Student_5423,22,83,57,81,74,97,51
5424,Student_5424,21,62,62,74,61,81,80
5425,Student_5425,25,42,90,45,74,55,41
5426,Student_5426,20,43,94,44,62,65,89
5427,Student_5427,24,64,76,43,94,67,94
5428,Student_5428,19,48,79,68,51,79,67
5429,Student_5429,24,92,62,92,65,43,94
5430,Student_5430,18,74,100,90,80,84,83
5431,Student_5431,25,68,80,87,54,95,71
5432,Student_5432,19,77,88,61,64,68,52
5433,Student_5433,23,52,83,96,50,53,90
5434,Student_5434,18,49,98,57,49,49,66
5435,Student_5435,24,86,73,94,85,94,52
5436,Student_5436,21,98,58,78,49,42,56
5437,Student_5437,18,50,69,60,98,51,62
5438,Student_5438,20,97,46,89,87,51,92
5439,Student_5439,22,97,81,40,79,89,63
5440,Student_5440,24,96,40,53,89,72,83
5441,Student_5441,21,41,42,71,70,77,90
5442,Student_5442,20,52,63,97,92,64,98
5443,Student_5443,18,87,50,71,100,89,88
5444,Student_5444,18,59,54,43,82,42,51
5445,Student_5445,21,75,43,48,46,93,92
5446,Student_5446,18,70,82,62,85,80,86
5447,Student_5447,25,49,45,66,91,65,81
5448,Student_5448,20,68,69,42,95,81,81
5449,Student_5449,20,91,67,45,50,65,89
5450,Student_5450,19,47,88,65,92,42,54
5451,Student_5451,25,45,79,66,55,80,88
5452,Student_5452,23,64,58,41,45,42,83
5453,Student_5453,22,44,58,89,40,78,79
5454,Student_5454,18,53,47,56,85,48,84
5455,Student_5455,22,66,74,59,40,47,91
5456,Student_5456,23,81,99,47,43,87,44
5457,Student_5457,21,58,56,85,89,57,60
5458,Student_5458,20,94,91,49,75,48,49
5459,Student_5459,18,61,76,67,67,51,95
5460,Student_5460,22,55,90,72,54,52,44
5461,Student_5461,20,80,71,76,46,98,59
5462,Student_5462,25,69,98,54,46,65,53
5463,Student_5463,18,80,83,48,47,97,43
5464,Student_5464,23,95,61,56,81,50,74
5465,Student_5465,18,79,75,79,77,100,67
5466,Student_5466,24,62,62,51,62,94,45
5467,Student_5467,23,91,87,54,78,73,66
5468,Student_5468,20,95,99,70,47,70,85
5469,Student_5469,25,59,80,63,60,53,73
5470,Student_5470,19,89,98,40,80,92,66
5471,Student_5471,22,71,60,71,40,86,58
5472,Student_5472,18,58,83,68,81,81,48
5473,Student_5473,18,87,99,61,41,62,75
